node,community
KAT2A,16
CG14642,7
CG9865,6
YELLOW-C,8
CG30085,8
EBI-153530,6
CG11693,2
CG15609,19
RPK,7
EBI-152126,18
CG33331,9
CG13113,9
CG4455,1
CG4901,6
EBI-127179,6
NOT,19
CG3611,23
CG15695,6
EBI-113956,19
CG1785,4
CG31782,8
CG14968,22
CG7329,19
CG11897,3
CG15458,8
CG5611,16
MUSKELIN,3
SLH,3
CG13886,8
CG3397,2
CG14607,6
CG14339,20
CG4644,13
CG12997,1
CG34347,19
ACK,9
MTK,6
CG7053,3
EBI-155172,18
CG12936,3
CG14391,8
MGLURA,20
EBI-155459,14
EBI-138352,8
CG1597,19
CG7639,9
EBI-162970,21
CG4880,12
CG2064,3
CG17264,9
CG15267,13
CG10561,12
ETS98B,13
PGK,19
CG15720,13
CG10217,1
CREG,4
CG11321,9
CR11700,4
EBI-195273,1
EBI-96584,17
CG17209,20
SBF,20
CG11106,3
MAP60,18
CG34408,1
RESILIN,1
CG5538,3
CG4196,7
CG14125,0
CR14638,23
CG8147,1
EGR,8
EBI-124768,21
CG7795,19
CG14914,6
CG1420,7
EBI-112772,1
CG8860,9
CG14332,21
XRCC1,15
CG9926,1
UBI-P63E,13
CG4770,8
CG32801,8
CG2812,19
GFZF,6
CG13144,16
CG15180,8
EBI-97104,12
EBI-126251,1
CG7806,22
EBI-95115,1
CHD1,3
CG8329,9
CG3598,6
CG5854,21
NEMY,8
GALNAC-T1,19
TRC8,19
CG17650,6
SNF,13
SCA,2
TSP66E,19
CG2267,12
CG7142,4
CG14735,21
CG31826,8
VHL,19
CG8709,16
CG4225,6
SN,1
CG17597,6
CG25C,8
CG9987,6
CHM,6
CG15450,0
AMD,3
SLGA,2
CG3420,6
EBI-153260,12
EBI-104771,8
EBI-153574,1
BETA'COP,9
CG5447,2
CG31530,6
KEY,18
CG9466,18
ACE,6
CG8866,8
ABD-A,8
CG7603,19
EBI-196581,9
MID,19
CAD,13
OR22B,18
CG17883,21
DIP3,18
EBI-102069,18
CG9519,23
CG6764,4
CG1315,8
CG32055,0
CR32745,1
C11.1,16
LECTIN-33A,4
EBI-129819,6
CG9817,19
CG10176,4
EBI-129430,23
CG14989,4
CG14043,2
EBI-106875,13
EBI-123244,18
EBI-177890,1
CG8858,13
YIPPEE,3
CG14270,13
CG40084,19
CG3568,23
CG15414,2
EBI-137965,14
CG34413,9
CG14000,3
CG11755,7
CG17090,13
CG3982,16
CG7023,1
CG4509,3
GPDH,3
PPT1,12
GYK,3
ACXA,3
UCH,8
EBI-246428,13
ICLN,1
RIC,13
CG9272,18
MLL,20
CYP6A13,19
EBI-157617,17
CG6372,19
DVL2,7
EBI-148007,7
KLP64D,8
CG14538,15
ANCE-3,12
CG5828,22
DALLY,19
CG9363,8
ANA,21
CG12096,23
CG18132,8
CG4582,0
CHEA87A,18
CG15777,21
PROS28.1A,18
EST-6,1
CG15894,21
CG13192,1
CG4851,3
CG12426,13
TOLL-6,8
SDS22,13
EBI-143020,7
ANK,14
CG8260,3
CID,13
EBI-185611,13
CG5755,11
CG4631,20
ACP36DE,18
ORC5,3
CG32627,19
CG11306,17
CG31191,16
EBI-141913,16
ACP70A,18
CG8398,19
RBPSUH,5
U2A,13
EBI-88523,4
CG8915,7
CG17029,0
SOD2,9
EBI-1201723,3
CCP84AE,1
CG9497,6
CG17104,23
EBI-93492,9
L(1)G0148,8
AATS-LYS,13
CG5660,8
GBETA5,12
DOC2,9
CG4218,7
CG11911,1
EBI-242171,0
CG8534,3
EBI-191181,20
CG32703,16
CG11030,0
CG13068,1
EBI-102026,26
CG10019,21
EBI-127536,1
EBI-161069,18
CG7091,13
CA,19
CG9669,3
CG9119,9
SWM,15
CG4386,12
TFIIFBETA,5
CG5585,20
CG10657,16
CG8038,8
CG9427,1
DSF,8
EBI-241464,8
CG9920,21
CG14929,0
CG13449,8
CG14861,13
COLT,3
CG32986,2
CG9305,7
CG7785,8
CG17159,7
CG14689,12
CG6999,0
CG32418,1
CG12817,8
CG33339,8
RH3,16
CG13295,1
CG16798,13
CG32238,16
E,8
BTHD,7
CG11943,19
PSF2,8
EBI-82439,19
BRO,18
CG5885,6
EBI-147077,3
CG11929,22
CG10375,8
CG31326,16
CAD74A,13
CG15528,8
PEK,1
DPR19,17
CG2177,7
MRPS18C,4
CG11158,13
EBI-497723,13
NUMA1,8
CG4103,13
CG13937,8
CG18317,18
CG16772,1
EBI-91971,17
CG18275,9
ORB,13
EBI-174550,8
CG18545,19
CG13494,12
CG5009,3
RBP1,14
CG3434,8
RPH,23
CG13315,6
PPK28,13
CG13110,3
CG13060,8
BRF,8
CG4238,2
ENC,13
CG4780,23
DBO,15
EBI-169135,8
CG31235,3
CG13720,21
CG6461,21
CG6277,6
CG1632,1
CG3961,1
CG2147,0
CG13847,19
CG13247,8
CG12582,23
EBI-193476,9
MRPL46,8
EBI-498414,19
EBI-212595,8
CG14445,21
CG11052,3
DRPR,14
RUNX1,18
DPR8,3
CG32071,7
CG6749,0
CG8334,19
CG5222,9
CG11126,3
CG32295,5
PPS,13
EBI-189479,9
CYP312A1,16
CG5693,6
CLN3,9
CG5789,6
CG6902,12
EBI-868089,18
CG9265,14
CIAO1,7
CG12498,1
FST,19
GNBP3,6
CG7429,8
CG16865,8
EBI-75660,19
EBI-160281,1
EBI-138218,6
KLP59D,8
EBI-181514,4
CG9396,13
CG33090,8
EBI-157455,9
CG5639,14
BOSS,6
CG18095,18
PHTF,2
EBI-258615,8
CG1750,8
CG31938,5
CG32150,18
JON65AI,14
KIF19A,23
CG10638,4
EBI-146139,19
EBI-83370,12
SNK,18
CG14817,1
CG31005,7
EBI-163727,1
CG6485,8
EBI-93704,19
HTRA2,3
MPP6,19
CG8092,13
CG15835,19
EBI-266189,8
EBI-277247,1
CG7698,9
CG8021,13
CG6666,14
EBI-138366,6
EBI-131283,7
MST77F,21
EBI-252936,6
CG1244,3
CG8671,9
EBI-155688,4
EBI-867766,4
CG5882,8
CG12418,18
CG30463,16
TOM20,6
CG3511,23
CG1764,1
CG34348,13
CG3356,6
EBI-127800,19
NHE3,1
EBI-106469,1
CG2662,17
CG1340,8
CA-ALPHA1D,20
CG9617,8
CAD87A,23
EBI-166608,17
PX,19
CG33249,3
CG31414,1
CG15831,19
CG31472,18
CG6005,19
CG14585,14
EBI-132309,13
CG6296,23
CG6294,9
CG6879,14
AST-C,8
CG1927,20
EBI-83640,21
CAPS,26
CG12511,8
CG6171,8
EBI-180136,1
OR74A,3
RPS9,13
CG8939,13
CG11438,19
EBI-89454,0
EBI-154727,4
EBI-264634,6
CG15040,9
CG5004,13
EIF-1A,7
CG6227,13
CG6847,1
CG3565,23
SANO,18
RLUA-2,13
RAP,12
CG40228,20
CG4661,3
CG13958,3
CG11109,4
MRTF,0
EBI-96251,12
CG1908,8
EBI-869317,9
UGT86DG,7
IHOG,12
CG32485,13
EBI-155383,6
CYP4P2,21
EBI-497463,19
RPI1,7
OBP18A,5
CG1024,3
ILP6,6
EBI-124523,8
CG1233,13
CG3163,12
EBI-500285,13
EBI-146233,6
MYPT-75D,20
